Sentence #,Sentence,POS,Tag
Sentence: 27684,"Gunmen killed at least 12 people at a house party in Ciudad Juarez , Mexico Friday , the latest act of brutality in a border city known as a battleground for drug gangs .","['NNS', 'VBD', 'IN', 'JJS', 'CD', 'NNS', 'IN', 'DT', 'NN', 'NN', 'IN', 'NNP', 'NNP', ',', 'NNP', 'NNP', ',', 'DT', 'JJS', 'NN', 'IN', 'NN', 'IN', 'DT', 'NN', 'NN', 'VBN', 'IN', 'DT', 'NN', 'IN', 'NN', 'NNS', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O', 'B-geo', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 35794,"Mr. Mubarak spoke in an interview with an Israeli newspaper , Yedioth Ahronoth .","['NNP', 'NNP', 'VBD', 'IN', 'DT', 'NN', 'IN', 'DT', 'JJ', 'NN', ',', 'NNP', 'NNP', '.']","['B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'B-org', 'I-org', 'O']"
Sentence: 33177,Nuevo Laredo has been plagued for years by violence between gangs fighting for control of lucrative drug smuggling routes into the U.S.,"['NNP', 'NNP', 'VBZ', 'VBN', 'VBN', 'IN', 'NNS', 'IN', 'NN', 'IN', 'NNS', 'VBG', 'IN', 'NN', 'IN', 'JJ', 'NN', 'VBG', 'NNS', 'IN', 'DT', 'NNP']","['B-geo', 'I-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo']"
Sentence: 9173,"A suicide bomber blew himself up near a NATO base in eastern Afghanistan Tuesday , killing 10 civilians and wounding 14 others .","['DT', 'NN', 'NN', 'VBD', 'PRP', 'RP', 'IN', 'DT', 'NNP', 'NN', 'IN', 'JJ', 'NNP', 'NNP', ',', 'VBG', 'CD', 'NNS', 'CC', 'VBG', 'CD', 'NNS', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'O', 'O', 'O', 'B-geo', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 16339,"In the past , al-Qaida leader Osama Bin Laden has cited Nigeria as a candidate for what he called "" liberation . ""","['IN', 'DT', 'NN', ',', 'NNP', 'NN', 'NNP', 'NNP', 'NNP', 'VBZ', 'VBN', 'NNP', 'IN', 'DT', 'NN', 'IN', 'WP', 'PRP', 'VBD', '``', 'NN', '.', '``']","['O', 'O', 'O', 'O', 'B-org', 'O', 'B-per', 'I-per', 'I-per', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 26389,"U.S. military officials have not commented on the incident , which the Iraqi Interior Ministry said occurred late Saturday in an area known as the triangle of death .","['NNP', 'JJ', 'NNS', 'VBP', 'RB', 'VBN', 'IN', 'DT', 'NN', ',', 'WDT', 'DT', 'JJ', 'NNP', 'NNP', 'VBD', 'VBD', 'JJ', 'NNP', 'IN', 'DT', 'NN', 'VBN', 'IN', 'DT', 'NN', 'IN', 'NN', '.']","['B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'B-org', 'I-org', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 45958,"Doctors say the 11-year-old girl , Hulya Kocyigit died Friday .","['NNS', 'VBP', 'DT', 'JJ', 'NN', ',', 'NNP', 'NNP', 'VBD', 'NNP', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'I-org', 'O', 'B-tim', 'O']"
Sentence: 32786,"However , Mr. Castro says he is in no hurry , and is not sure Mr. Obama can change what the Cuban leader called the "" overall hostile U.S. policy "" towards Cuba .","['RB', ',', 'NNP', 'NNP', 'VBZ', 'PRP', 'VBZ', 'IN', 'DT', 'NN', ',', 'CC', 'VBZ', 'RB', 'JJ', 'NNP', 'NNP', 'MD', 'VB', 'WP', 'DT', 'JJ', 'NN', 'VBD', 'DT', '``', 'JJ', 'JJ', 'NNP', 'NN', '``', 'IN', 'NNP', '.']","['O', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'B-geo', 'O']"
Sentence: 44622,The separatist insurgency in Indian Kashmir began in 1989 and has claimed tens of thousands of lives .,"['DT', 'JJ', 'NN', 'IN', 'JJ', 'NNP', 'VBD', 'IN', 'CD', 'CC', 'VBZ', 'VBN', 'NNS', 'IN', 'NNS', 'IN', 'NNS', '.']","['O', 'O', 'O', 'O', 'B-gpe', 'B-geo', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 39034,Croatia has confirmed the H5N1 virus in a wild swan found dead last week .,"['NNP', 'VBZ', 'VBN', 'DT', 'NNP', 'NN', 'IN', 'DT', 'JJ', 'NN', 'VBN', 'JJ', 'JJ', 'NN', '.']","['B-geo', 'O', 'O', 'O', 'B-nat', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 10399,"Mr. Roed-Larsen is the special envoy in charge of implementing Security Council resolution 1559 , which calls for the withdrawal of foreign troops from Lebanon and the disarming of all militias , such as Hezbollah .","['NNP', 'NNP', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'NN', 'IN', 'VBG', 'NNP', 'NNP', 'NN', 'CD', ',', 'WDT', 'VBZ', 'IN', 'DT', 'NN', 'IN', 'JJ', 'NNS', 'IN', 'NNP', 'CC', 'DT', 'NN', 'IN', 'DT', 'NNS', ',', 'JJ', 'IN', 'NNP', '.']","['B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'I-org', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'O']"
Sentence: 13792,"Having a small , open economy makes Macedonia vulnerable to economic developments in Europe and dependent on regional integration and progress toward EU membership for continued economic growth .","['VBG', 'DT', 'JJ', ',', 'JJ', 'NN', 'VBZ', 'NNP', 'JJ', 'TO', 'JJ', 'NNS', 'IN', 'NNP', 'CC', 'JJ', 'IN', 'JJ', 'NN', 'CC', 'NN', 'IN', 'NNP', 'NN', 'IN', 'JJ', 'JJ', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 6119,Santos said Reyes was killed during a combat operation along the southern border with Ecuador .,"['NNP', 'VBD', 'NNP', 'VBD', 'VBN', 'IN', 'DT', 'NN', 'NN', 'IN', 'DT', 'JJ', 'NN', 'IN', 'NNP', '.']","['B-per', 'O', 'B-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O']"
Sentence: 20153,"During an address Wednesday marking the Muslim festival of Eid al-Adha , Mr. Karzai urged the U.S. and its allies to target terrorists outside of Afghanistan .","['IN', 'DT', 'NN', 'NNP', 'VBG', 'DT', 'NNP', 'NN', 'IN', 'NNP', 'NNP', ',', 'NNP', 'NNP', 'VBD', 'DT', 'NNP', 'CC', 'PRP$', 'NNS', 'TO', 'VB', 'NNS', 'IN', 'IN', 'NNP', '.']","['O', 'O', 'O', 'B-tim', 'O', 'O', 'B-org', 'O', 'O', 'B-geo', 'I-geo', 'O', 'B-per', 'I-per', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O']"
Sentence: 27672,"Under Iraqi law , the death sentence is to be carried out within 30 days .","['IN', 'JJ', 'NN', ',', 'DT', 'NN', 'NN', 'VBZ', 'TO', 'VB', 'VBN', 'RP', 'IN', 'CD', 'NNS', '.']","['O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'I-tim', 'O', 'O']"
Sentence: 3877,"Meanwhile , the U.S. military says an American soldier was killed Thursday when a troop convoy was hit by a roadside bomb in the northern city of Mosul .","['RB', ',', 'DT', 'NNP', 'NN', 'VBZ', 'DT', 'JJ', 'NN', 'VBD', 'VBN', 'NNP', 'WRB', 'DT', 'NN', 'NN', 'VBD', 'VBN', 'IN', 'DT', 'NN', 'NN', 'IN', 'DT', 'JJ', 'NN', 'IN', 'NNP', '.']","['O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O']"
Sentence: 36025,The ministry did not reveal the names of those under arrest .,"['DT', 'NN', 'VBD', 'RB', 'VB', 'DT', 'NNS', 'IN', 'DT', 'IN', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 26441,"China estimates 8,40,000 people on the mainland are HIV-positive , although some experts suspect there are many more .","['NNP', 'VBZ', 'CD', 'NNS', 'IN', 'DT', 'NN', 'VBP', 'JJ', ',', 'IN', 'DT', 'NNS', 'VBP', 'EX', 'VBP', 'JJ', 'JJR', '.']","['B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 1304,Afghan and coalition forces captured one insurgent .,"['JJ', 'CC', 'NN', 'NNS', 'VBD', 'CD', 'NN', '.']","['B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 26877,Police say the protesters were looting and vandalizing buildings .,"['NNS', 'VBP', 'DT', 'NNS', 'VBD', 'VBG', 'CC', 'VBG', 'NNS', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 28537,Iran says it wants to process its own nuclear fuel to produce electricity .,"['NNP', 'VBZ', 'PRP', 'VBZ', 'TO', 'VB', 'PRP$', 'JJ', 'JJ', 'NN', 'TO', 'VB', 'NN', '.']","['B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 31676,U.S. Olympic speedskater Joey Cheek is following through on his promise to lend a helping hand to children in Africa .,"['NNP', 'NNP', 'NN', 'NNP', 'NNP', 'VBZ', 'VBG', 'IN', 'IN', 'PRP$', 'NN', 'TO', 'VB', 'DT', 'VBG', 'NN', 'TO', 'NNS', 'IN', 'NNP', '.']","['B-org', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O']"
Sentence: 2651,"Earlier this year , Gazprom temporarily cut gas supplies to Ukraine in a price dispute .","['RBR', 'DT', 'NN', ',', 'NNP', 'RB', 'VBD', 'NN', 'NNS', 'TO', 'VB', 'IN', 'DT', 'NN', 'NN', '.']","['O', 'O', 'O', 'O', 'B-org', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O']"
Sentence: 6687,"Tuesday 's announcement from Dalia Itzik has further fueled speculation that her close Labor ally , Shimon Peres , will also join forces with Prime Minister Sharon 's new Kadima party .","['NNP', 'POS', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'RB', 'VBN', 'NN', 'IN', 'PRP$', 'JJ', 'NN', 'NN', ',', 'NNP', 'NNP', ',', 'MD', 'RB', 'VB', 'NNS', 'IN', 'NNP', 'NNP', 'NNP', 'POS', 'JJ', 'NNP', 'NN', '.']","['B-tim', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'B-per', 'I-per', 'I-per', 'O', 'O', 'B-geo', 'O', 'O']"
Sentence: 47851,"Last month , Germany , France and Spain expressed concern that peacekeeping operations and offensive operations would be linked together under one mission .","['JJ', 'NN', ',', 'NNP', ',', 'NNP', 'CC', 'NNP', 'VBD', 'NN', 'IN', 'VBG', 'NNS', 'CC', 'JJ', 'NNS', 'MD', 'VB', 'VBN', 'RB', 'IN', 'CD', 'NN', '.']","['O', 'O', 'O', 'B-geo', 'O', 'B-geo', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 6347,The ship will be loaded with fertilizer intended to help the North deal with perpetual food shortages .,"['DT', 'NN', 'MD', 'VB', 'VBN', 'IN', 'NN', 'VBN', 'TO', 'VB', 'DT', 'NNP', 'NN', 'IN', 'JJ', 'NN', 'NNS', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 45200,"The amendment , which has since been approved , allows more than one candidate to run in presidential elections .","['DT', 'NN', ',', 'WDT', 'VBZ', 'IN', 'VBN', 'VBN', ',', 'VBZ', 'JJR', 'IN', 'CD', 'NN', 'TO', 'VB', 'IN', 'JJ', 'NNS', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 10507,"Earlier this week , the Pakistani army reported gains in its battle against Islamists in Swat , saying troops had recaptured a strategic mountain peak .","['RBR', 'DT', 'NN', ',', 'DT', 'JJ', 'NN', 'VBD', 'NNS', 'IN', 'PRP$', 'NN', 'IN', 'NNS', 'IN', 'NNP', ',', 'VBG', 'NNS', 'VBD', 'VBN', 'DT', 'JJ', 'NN', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 3442,U.N. Emergency Relief Coordinator Jan Egeland praised the Ugandan government Wednesday for its renewed efforts to seek dialogue .,"['NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'VBD', 'DT', 'JJ', 'NN', 'NNP', 'IN', 'PRP$', 'JJ', 'NNS', 'TO', 'VB', 'NN', '.']","['B-org', 'I-org', 'I-org', 'I-org', 'B-per', 'I-per', 'O', 'O', 'B-gpe', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 38427,"At least 20,000 women and their children attended the ceremony .","['IN', 'JJS', 'CD', 'NNS', 'CC', 'PRP$', 'NNS', 'VBD', 'DT', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 29994,A British official says the government has been talking with the United States about placing part of an American anti-missile system in Britain .,"['DT', 'JJ', 'NN', 'VBZ', 'DT', 'NN', 'VBZ', 'VBN', 'VBG', 'IN', 'DT', 'NNP', 'NNPS', 'IN', 'VBG', 'NN', 'IN', 'DT', 'JJ', 'JJ', 'NN', 'IN', 'NNP', '.']","['O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'B-geo', 'O']"
Sentence: 42459,Mr. Yushchenko 's assertion that Ukrainian security officials poisoned him with a highly toxic form of dioxin has further inflamed the political divisions .,"['NNP', 'NNP', 'POS', 'NN', 'IN', 'JJ', 'NN', 'NNS', 'VBD', 'PRP', 'IN', 'DT', 'RB', 'JJ', 'NN', 'IN', 'NN', 'VBZ', 'RB', 'VBN', 'DT', 'JJ', 'NNS', '.']","['B-per', 'B-org', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 32210,Lieberman said his support for the Arizona Senator is based on McCain 's military career and legislative experience and their common view of U.S. foreign policy .,"['NNP', 'VBD', 'PRP$', 'NN', 'IN', 'DT', 'NNP', 'NNP', 'VBZ', 'VBN', 'IN', 'NNP', 'POS', 'JJ', 'NN', 'CC', 'JJ', 'NN', 'CC', 'PRP$', 'JJ', 'NN', 'IN', 'NNP', 'JJ', 'NN', '.']","['B-per', 'O', 'O', 'O', 'O', 'O', 'B-org', 'B-per', 'O', 'O', 'O', 'B-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O']"
Sentence: 47483,"The top international mediator in Bosnia-Herzegovina has warned the prime minister of the country 's Serb Republic , Milorad Dodik , against statements that question the country 's sovereignty and territorial integrity .","['DT', 'JJ', 'JJ', 'NN', 'IN', 'NNP', 'VBZ', 'VBN', 'DT', 'JJ', 'NN', 'IN', 'DT', 'NN', 'POS', 'JJ', 'NNP', ',', 'NNP', 'NNP', ',', 'IN', 'NNS', 'WDT', 'VBP', 'DT', 'NN', 'POS', 'NN', 'CC', 'JJ', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'B-geo', 'O', 'B-geo', 'I-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 21423,The Oxfam international charity says the response to the disaster has been so overwhelming that some aid groups are conducting relief work without the necessary experience or skills .,"['DT', 'NNP', 'JJ', 'NN', 'VBZ', 'DT', 'NN', 'TO', 'DT', 'NN', 'VBZ', 'VBN', 'RB', 'JJ', 'IN', 'DT', 'NN', 'NNS', 'VBP', 'VBG', 'NN', 'NN', 'IN', 'DT', 'JJ', 'NN', 'CC', 'NNS', '.']","['O', 'B-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
